"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+healthcare",2017/09/18 11:30:43
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Feature Fusion for Denoising and Sparse Autoencoders: Application to Neuroimaging Data","A. Moussavi-Khalkhali; M. Jamshidi; S. Wijemanne","Dept. of Electr. & Comput. Eng., Univ. of Texas at San Antonio, San Antonio, TX, USA","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","605","610","Although there is no cure to date, Alzheimer's disease detection in early stages has a significant impact on the patient's life in terms of cost, the progress, and helping to plan in advance for an appropriate healthcare in the life ahead as well as providing clinical etiologies for further research. This paper discusses implementing a feature fusion method utilizing sparse and denoising autoencoders to reveal the stage of Alzheimer's disease. Four cohorts consisted of individuals with Alzheimer's disease, late mild cognitive impairment, early mild cognitive impairment, and normal control groups are classified using multinomial logistic regression fueled by the fusion of high-level and low-level features. The high-level features are extracted from the stacked autoencoders. The results show that feature fusion enhance the performance of typical autoencoders. However, the performance of feature fusion using denoising autoencoders is superior to that of the sparse training of autoencoders in terms of overall accuracy, precision, and recall.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0106","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838210","Alzheimer's disease stage detection;deep learning;feature fusion;sacked sparse autoencoders;stacked denoising autoencoders","Alzheimer's disease;Classification algorithms;Feature extraction;Magnetic resonance imaging;Noise reduction;Training","diseases;feature extraction;image coding;image denoising;image fusion;medical image processing;neurophysiology;regression analysis","Alzheimer disease detection;clinical etiologies;denoising autoencoders;feature fusion method;high-level features;low-level features;mild cognitive impairment;multinomial logistic regression;neuroimaging data;normal control groups;sparse autoencoder training;stacked autoencoders","","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Measuring Patient Similarities via a Deep Architecture with Medical Concept Embedding","Z. Zhu; C. Yin; B. Qian; Y. Cheng; J. Wei; F. Wang","Xi'an Jiaotong Univ., Xi'an, China","2016 IEEE 16th International Conference on Data Mining (ICDM)","20170202","2016","","","749","758","Evaluating the clinical similarities between pairwise patients is a fundamental problem in healthcare informatics. Aproper patient similarity measure enables various downstream applications, such as cohort study and treatment comparative effectiveness research. One major carrier for conducting patient similarity research is the Electronic Health Records(EHRs), which are usually heterogeneous, longitudinal, and sparse. Though existing studies on learning patient similarity from EHRs have shown being useful in solving real clinical problems, their applicability is limited due to the lack of medical interpretations. Moreover, most previous methods assume a vector based representation for patients, which typically requires aggregation of medical events over a certain time period. As aconsequence, the temporal information will be lost. In this paper, we propose a patient similarity evaluation framework based on temporal matching of longitudinal patient EHRs. Two efficient methods are presented, unsupervised and supervised, both of which preserve the temporal properties in EHRs. The supervised scheme takes a convolutional neural network architecture, and learns an optimal representation of patient clinical records with medical concept embedding. The empirical results on real-world clinical data demonstrate substantial improvement over the baselines.","","Electronic:978-1-5090-5473-2; POD:978-1-5090-5474-9","10.1109/ICDM.2016.0086","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837899","Deep Matching;Medical Concept Embedding;Patient Similarity","Context;Diseases;Medical diagnostic imaging;Natural language processing;Neural networks","electronic health records;health care;patient care;pattern matching;unsupervised learning","EHR;clinical similarities;convolutional neural network architecture;deep architecture;electronic health records;healthcare informatics;medical concept embedding;medical interpretations;patient similarity evaluation;patient similarity measurement;patient similarity research;real-world clinical data;temporal longitudinal patient EHR matching;vector based representation","","","","","","","","12-15 Dec. 2016","","IEEE","IEEE Conference Publications"
"Deep Decision Network for Multi-class Image Classification","V. N. Murthy; V. Singh; T. Chen; R. Manmatha; D. Comaniciu","Sch. of Comput. Sci., Univ. of Massachusetts, Amherst, MA, USA","2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","20161212","2016","","","2240","2248","In this paper, we present a novel Deep Decision Network (DDN) that provides an alternative approach towards building an efficient deep learning network. During the learning phase, starting from the root network node, DDN automatically builds a network that splits the data into disjoint clusters of classes which would be handled by the subsequent expert networks. This results in a tree-like structured network driven by the data. The proposed method provides an insight into the data by identifying the group of classes that are hard to classify and require more attention when compared to others. DDN also has the ability to make early decisions thus making it suitable for timesensitive applications. We validate DDN on two publicly available benchmark datasets: CIFAR-10 and CIFAR-100 and it yields state-of-the-art classification performance on both the datasets. The proposed algorithm has no limitations to be applied to any generic classification problems.","","Electronic:978-1-4673-8851-1; POD:978-1-4673-8852-8","10.1109/CVPR.2016.246","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7780615","","Airplanes;Covariance matrices;Decision trees;Machine learning;Symmetric matrices;Training;Vegetation","image classification;learning (artificial intelligence);trees (mathematics)","CIFAR-100;DDN;deep decision network;deep learning network;multiclass image classification;tree-like structured network","","","","","","","","27-30 June 2016","","IEEE","IEEE Conference Publications"
"Predicting Seizures from Electroencephalography Recordings: A Knowledge Transfer Strategy","J. Liang; R. Lu; C. Zhang; F. Wang","Dept. of Autom., Tsinghua Univ., Beijing, China","2016 IEEE International Conference on Healthcare Informatics (ICHI)","20161208","2016","","","184","191","Epilepsy, a brain disorder afflicts nearly 1% of the world's population, is characterized by the occurrence of spontaneous seizures. For most epilepsy patients, the drugs are either not effective or produce severe side-effects. Seizure forecasting systems have the potential to help patients with epilepsy lead more normal lives. Recently multi-center clinical studies showed evidence of premonitory symptoms in 6.2% of 500 patients with epilepsy, and some interviews of epilepsy patients also found that a certain amount of patients felt ""auras"". All these are promising signs suggesting that seizure might be predictable. In this paper, we will study the application of deep learning techniques for seizure prediction with EEG signals. Deep learning methods have been shown to be very effective on exploring the latent structures from continuous signals and they have achieved state-of-the-art performance on speech analysis. One potential requirement for deep learning algorithms to work is a huge training set, which could be difficult for a specific medical problem. Therefore we specifically investigated a transfer learning strategy: we performed the major seizure prediction task on the data from American Epilepsy Society Seizure Prediction Challenge1, and we adopted another 6 publicly available EEG datasets2, which are not directly related to seizure prediction, as auxiliary information to pre-train the deep neural network for getting a good initial point. Our results show that with those auxiliary information, the prediction performance can be boosted. This observation is validated with different predictive models, which opens another gate for effective integration and utilization of medical data resources.","","Electronic:978-1-5090-6117-4; POD:978-1-5090-6118-1","10.1109/ICHI.2016.27","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776343","","Brain models;Electroencephalography;Epilepsy;Feature extraction;Machine learning;Training","brain;electroencephalography;knowledge management;learning (artificial intelligence);medical disorders;medical signal processing;neural nets","American Epilepsy Society Seizure Prediction Challenge;EEG datasets;EEG signals;brain disorder;deep learning techniques;deep neural network pretraining;electroencephalography recordings;epilepsy patients;knowledge transfer strategy;medical data resource utilization;seizure prediction;speech analysis;spontaneous seizures;transfer learning strategy","","","","","","","","4-7 Oct. 2016","","IEEE","IEEE Conference Publications"
"Fetal facial standard plane recognition via very deep convolutional networks","Z. Yu; D. Ni; S. Chen; S. Li; T. Wang; B. Lei","School of Biomedical Engineering, Shenzhen University, National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, Shenzhen, China","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","627","630","The accurate recognition of fetal facial standard plane (FFSP) (i.e., axial, coronal and sagittal plane) from ultrasound (US) images is quite essential for routine US examination. Since the labor-intensive and subjective measurement is too time-consuming and unreliable, the development of the automatic FFSP recognition method is highly desirable. Different from the previous methods, we leverage a general framework to recognize the FFSP from US images automatically. Specifically, instead of using the previous hand-crafted visual features, we utilize the recent developed deep learning approach via very deep convolutional networks (DCNN) architecture to represent fine-grained details of US image. Also, very small (3×3) convolution filters are adopted to improve the performance. The evaluation of our FFSP dataset shows the superiority of our method over the previous studies and achieves the state-of-the-art FFSP recognition results.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7590780","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590780","","Computer architecture;Convolution;Image recognition;Imaging;Standards;Training;Ultrasonic imaging","biomedical ultrasonics;face recognition;learning (artificial intelligence);medical image processing;neural nets;obstetrics","DCNN;FFSP dataset;US examination;automatic FFSP recognition method;convolution filters;deep learning approach;fetal facial standard plane recognition;hand-crafted visual features;ultrasound images;very deep convolutional networks","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Learning a multiscale patch-based representation for image denoising in X-RAY fluoroscopy","Y. Matviychuk; B. Mailhé; X. Chen; Q. Wang; A. Kiraly; N. Strobel; M. Nadar","Siemens Healthcare, Medical Imaging Technologies, Princeton, NJ, USA","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","2330","2334","Denoising is an indispensable step in processing low-dose X-ray fluoroscopic images that requires development of specialized high-quality algorithms able to operate in near real-time. We address this problem with an efficient deep learning approach based on the process-centric view of traditional iterative thresholding methods. We develop a novel trainable patch-based multiscale framework for sparse image representation. In a computationally efficient way, it allows us to accurately reconstruct important image features on multiple levels of decomposition with patch dictionaries of reduced size and complexity. The flexibility of the chosen machine learning approach allows us to tailor the learned basis for preserving important structural information in the image and noticeably minimize the amount of artifacts. Our denoising results obtained with real clinical data demonstrate significant quality improvement and are computed much faster in comparison with the BM3D algorithm.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532775","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532775","Radiography;iterative algorithms;neural networks","Approximation algorithms;Dictionaries;Image reconstruction;Image representation;Iterative methods;Neural networks;Noise reduction","diagnostic radiography;feature extraction;image denoising;image reconstruction;image representation;image segmentation;iterative methods;learning (artificial intelligence);medical image processing","BM3D algorithm;X-ray fluoroscopy;artifact minimization;clinical data;complexity;deep learning approach;image decomposition;image denoising;image feature reconstruction;iterative thresholding method;low-dose X-ray fluoroscopic image;machine learning;multiscale patch-based representation learning;patch dictionary;sparse image representation;structural information preservation;trainable patch-based multiscale framework","","1","","38","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Real-time 2D/3D registration via CNN regression","S. Miao; Z. J. Wang; Y. Zheng; R. Liao","Electrical and Computer Engineering, University of British Columbia, Canada","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","1430","1434","In this paper, we present a Convolutional Neural Network (CNN) regression approach for real-time 2-D/3-D registration. Different from optimization-based methods, which iteratively optimize the transformation parameters over a scalar-valued metric function representing the quality of the registration, the proposed method exploits the information embedded in the appearances of the Digitally Reconstructed Radiograph and X-ray images, and employs CNN regressors to directly estimate the transformation parameters. The CNN regressors are trained for local zones and applied in a hierarchical manner to break down the complex regression task into simpler sub-tasks that can be learned separately. Our experiment results demonstrate the advantage of the proposed method in computational efficiency with negligible degradation of registration accuracy compared to intensity-based methods.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493536","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493536","2-D/3-D Registration;Convolutional Neural Network;Deep Learning;Image Guided Intervention","Biomedical imaging;Feature extraction;Neural networks;Real-time systems;Solid modeling;Training;X-ray imaging","","","","","","18","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Marginal Space Deep Learning: Efficient Architecture for Volumetric Image Parsing","F. C. Ghesu; E. Krubasik; B. Georgescu; V. Singh; Y. Zheng; J. Hornegger; D. Comaniciu","Medical Imaging Technologies, Siemens Healthcare, Princeton, NJ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1217","1228","Robust and fast solutions for anatomical object detection and segmentation support the entire clinical workflow from diagnosis, patient stratification, therapy planning, intervention and follow-up. Current state-of-the-art techniques for parsing volumetric medical image data are typically based on machine learning methods that exploit large annotated image databases. Two main challenges need to be addressed, these are the efficiency in scanning high-dimensional parametric spaces and the need for representative image features which require significant efforts of manual engineering. We propose a pipeline for object detection and segmentation in the context of volumetric image parsing, solving a two-step learning problem: anatomical pose estimation and boundary delineation. For this task we introduce Marginal Space Deep Learning (MSDL), a novel framework exploiting both the strengths of efficient object parametrization in hierarchical marginal spaces and the automated feature design of Deep Learning (DL) network architectures. In the 3D context, the application of deep learning systems is limited by the very high complexity of the parametrization. More specifically 9 parameters are necessary to describe a restricted affine transformation in 3D, resulting in a prohibitive amount of billions of scanning hypotheses. The mechanism of marginal space learning provides excellent run-time performance by learning classifiers in clustered, high-probability regions in spaces of gradually increasing dimensionality. To further increase computational efficiency and robustness, in our system we learn sparse adaptive data sampling patterns that automatically capture the structure of the input. Given the object localization, we propose a DL-based active shape model to estimate the non-rigid object boundary. Experimental results are presented on the aortic valve in ultrasound using an extensive dataset of 2891 volumes from 869 patients, showing significant improvements of up to 45.2% o- er the state-of-the-art. To our knowledge, this is the first successful demonstration of the DL potential to detection and segmentation in full 3D data with parametrized representations.","0278-0062;02780062","","10.1109/TMI.2016.2538802","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426845","Deep learning;image parsing;marginal space learning;sparse representations;three-dimensional (3D) object detection and segmentation","Context;Feature extraction;Image segmentation;Machine learning;Robustness;Shape;Three-dimensional displays","biomedical ultrasonics;feature extraction;image classification;image sampling;image segmentation;learning (artificial intelligence);medical image processing;pattern clustering;probability;ultrasonic imaging","3D context;DL-based active shape model;anatomical object detection;anatomical pose estimation;annotated image databases;aortic valve;automated feature design;boundary delineation;clinical workflow;clustered high-probability regions;computational efficiency;deep learning network architectures;deep learning systems;diagnosis;extensive dataset;full 3D data detection;full 3D data segmentation;hierarchical marginal spaces;learning classifiers;machine learning methods;marginal space deep learning;nonrigid object boundary;object localization;object parametrization;parametrized representations;patient stratification;representative image features;restricted affine transformation;run-time performance;scanning high-dimensional parametric spaces;scanning hypotheses;segmentation support;sparse adaptive data sampling patterns;therapy planning;two-step learning problem;ultrasound;volumetric medical image data parsing","","9","","46","","","20160307","May 2016","","IEEE","IEEE Journals & Magazines"
"Multi-Instance Deep Learning: Discover Discriminative Local Anatomies for Bodypart Recognition","Z. Yan; Y. Zhan; Z. Peng; S. Liao; Y. Shinagawa; S. Zhang; D. N. Metaxas; X. S. Zhou","Department of Computer Science, Rutgers University, Piscataway, NJ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1332","1343","In general image recognition problems, discriminative information often lies in local image patches. For example, most human identity information exists in the image patches containing human faces. The same situation stays in medical images as well. “Bodypart identity” of a transversal slice-which bodypart the slice comes from-is often indicated by local image information, e.g., a cardiac slice and an aorta arch slice are only differentiated by the mediastinum region. In this work, we design a multi-stage deep learning framework for image classification and apply it on bodypart recognition. Specifically, the proposed framework aims at: 1) discover the local regions that are discriminative and non-informative to the image classification problem, and 2) learn a image-level classifier based on these local regions. We achieve these two tasks by the two stages of learning scheme, respectively. In the pre-train stage, a convolutional neural network (CNN) is learned in a multi-instance learning fashion to extract the most discriminative and and non-informative local patches from the training slices. In the boosting stage, the pre-learned CNN is further boosted by these local patches for image classification. The CNN learned by exploiting the discriminative local appearances becomes more accurate than those learned from global image context. The key hallmark of our method is that it automatically discovers the discriminative and non-informative local patches through multi-instance deep learning. Thus, no manual annotation is required. Our method is validated on a synthetic dataset and a large scale CT dataset. It achieves better performances than state-of-the-art approaches, including the standard deep CNN.","0278-0062;02780062","","10.1109/TMI.2016.2524985","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7398101","CNN;discriminative local information discovery;multi-instance;multi-stage","Algorithm design and analysis;DICOM;Image analysis;Image recognition;Machine learning;Three-dimensional displays","cardiology;computerised tomography;face recognition;image classification;learning (artificial intelligence);medical image processing","aorta arch slice;body-part recognition;cardiac slice;convolutional neural network;discriminative information;discriminative local anatomies;discriminative local appearances;global image context;human faces;human identity information;image classification problem;image recognition problems;image-level classifier;large scale CT dataset;local image information;local image patches;mediastinum region;multiinstance deep learning;multiinstance learning fashion;multistage deep learning framework;prelearned CNN;pretrain stage;synthetic dataset;transversal slice","","10","","51","","","20160203","May 2016","","IEEE","IEEE Journals & Magazines"
"A CNN Regression Approach for Real-Time 2D/3D Registration","S. Miao; Z. J. Wang; R. Liao","Department of Electrical and Computer Engineering, University of British Columbia, Vancouver","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1352","1363","In this paper, we present a Convolutional Neural Network (CNN) regression approach to address the two major limitations of existing intensity-based 2-D/3-D registration technology: 1) slow computation and 2) small capture range. Different from optimization-based methods, which iteratively optimize the transformation parameters over a scalar-valued metric function representing the quality of the registration, the proposed method exploits the information embedded in the appearances of the digitally reconstructed radiograph and X-ray images, and employs CNN regressors to directly estimate the transformation parameters. An automatic feature extraction step is introduced to calculate 3-D pose-indexed features that are sensitive to the variables to be regressed while robust to other factors. The CNN regressors are then trained for local zones and applied in a hierarchical manner to break down the complex regression task into multiple simpler sub-tasks that can be learned separately. Weight sharing is furthermore employed in the CNN regression model to reduce the memory footprint. The proposed approach has been quantitatively evaluated on 3 potential clinical applications, demonstrating its significant advantage in providing highly accurate real-time 2-D/3-D registration with a significantly enlarged capture range when compared to intensity-based methods.","0278-0062;02780062","","10.1109/TMI.2016.2521800","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7393571","2-D/3-D registration;convolutional neural network;deep learning;image guided intervention","Attenuation;Biomedical imaging;Computed tomography;Feature extraction;Real-time systems;X-ray imaging","diagnostic radiography;feature extraction;image reconstruction;image registration;iterative methods;medical image processing;neural nets;optimisation;regression analysis","3D pose-indexed features;CNN regression approach;CNN regressors;X-ray images;automatic feature extraction step;complex regression task;convolutional neural network regression approach;digitally reconstructed radiograph;formation parameters;intensity-based 2D-3D registration technology;intensity-based methods;iterative optimization;memory footprint;multiple simpler subtasks;optimization-based methods;real-time 2D-3D registration;scalar-valued metric function;transformation parameters","","4","","31","","","20160126","May 2016","","IEEE","IEEE Journals & Magazines"
"Temporal Pattern and Association Discovery of Diagnosis Codes Using Deep Learning","S. Mehrabi; S. Sohn; D. Li; J. J. Pankratz; T. Therneau; J. L. S. Sauver; H. Liu; M. Palakal","Dept. of Health Sci. Res., Mayo Clinic, Rochester, MN, USA","2015 International Conference on Healthcare Informatics","20151210","2015","","","408","416","Longitudinal health records contain data on patients' visits, condition, treatment, and test results representing progression of their health status over time. In poorly understood patient populations, such data are particularly helpful in characterizing disease progression and early detection. In this work we developed a deep learning algorithm for temporal pattern discovery over Rochester Epidemiology Project data. We modeled each patient's records as a matrix of temporal clinical events with ICD9 and HCUP CSS diagnosis codes as rows and years of diagnosis as columns. Patients aged 18 or younger at the time of diagnosis were selected. A deep Boltzmann machine network with three hidden layers was constructed with each patient's diagnosis matrix values as visible nodes. The final weights of the network model were analyzed as the common features among patients' records.","","Electronic:978-1-4673-9548-9; POD:978-1-4673-9549-6","10.1109/ICHI.2015.58","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7349719","Deep Learning;Rochester Epidemiology Project;Temporal Pattern Discovery","Cascading style sheets;Diseases;Machine learning;Medical diagnostic imaging;Sociology;Statistics","Boltzmann machines;data mining;electronic health records;learning (artificial intelligence);matrix algebra;patient diagnosis","HCUP CSS diagnosis;ICD9 diagnosis code;Rochester Epidemiology Project data;deep Boltzmann machine network;deep learning;deep learning algorithm;disease progression;longitudinal health record;patient diagnosis matrix value;temporal association discovery;temporal pattern discovery","","4","","45","","","","21-23 Oct. 2015","","IEEE","IEEE Conference Publications"
"Automation for individualization of Kinect-based quantitative progressive exercise regimen","S. k. Jun; S. Kumar; X. Zhou; D. K. Ramsey; V. N. Krovi","MAE Dept., SUNY Buffalo, Buffalo, NY, USA","2013 IEEE International Conference on Automation Science and Engineering (CASE)","20131107","2013","","","243","248","The Smart Health paradigm has opened up immense possibilities for designing cyber-physical systems with integrated sensing and analysis for data-driven healthcare decision-making. Clinical motor-rehabilitation has traditionally tended to entail labor-intensive approaches with limited quantitative methods and numerous logistics deployment challenges. We believe such labor-intensive rehabilitation procedures offer a fertile application field for robotics and automation technologies. We seek to concretize this Smart Health paradigm in the context of alleviating knee osteoarthritis (OA). Our long-term goal is the creation, analysis and validation of a low-cost cyber-physical framework for individualized but quantitative motor-rehabilitation. We seek build upon parameterized exercise-protocols, low-cost data-acquisition capabilities of the Kinect sensor and appropriate statistical data-processing to aid individualized-assessment and close the quantitative feedback-loop. Specifically, in this paper, we focus our attention on quantitative evaluation of a clinically-relevant deep-squatting exercise. Data for multiple trials with multiple of squatting motions were captured by Kinect system and examined to aid our individualization goals. Principal Component Analysis (PCA) approaches facilitated both dimension-reduction and filtering of the noisy-data while the K-Nearest Neighbors (K-NN) method was adapted for subject classification. Our preliminary deployment of this approach with 5 subjects achieved 95.6% classification accuracy.","2161-8070;21618070","Electronic:978-1-4799-1515-6; POD:978-1-4799-1513-2; USB:978-1-4799-1514-9","10.1109/CoASE.2013.6654038","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6654038","Human identification;Kinect;Nearest neighbors;PCA","Accuracy;Hip;Joints;Knee;Medical treatment;Monitoring;Principal component analysis","image sensors;learning (artificial intelligence);medical computing;patient rehabilitation;pattern classification;principal component analysis","K-NN method;Kinect sensor;Kinect-based quantitative progressive exercise regimen;PCA;automation technologies;classification accuracy;clinical motor-rehabilitation;clinically-relevant deep-squatting exercise;cyber-physical systems design;data-driven health care decision-making;dimension reduction;k-nearest neighbor method;knee osteoarthritis;labor-intensive rehabilitation procedures;low-cost cyber-physical framework;noisy-data filtering;principal component analysis;quantitative feedback-loop;quantitative motor-rehabilitation;robotics;smart health paradigm;squatting motions;statistical data-processing;subject classification","","2","","25","","","","17-20 Aug. 2013","","IEEE","IEEE Conference Publications"
"Knowledge-based classification of CZCS images and monitoring of red tides off the west Florida shelf","Mingrui Zhang; L. O. Hall; D. B. Goldgof","Dept. of Comput. Sci. & Eng., Univ. of South Florida, Tampa, FL, USA","Proceedings of 13th International Conference on Pattern Recognition","20020806","1996","2","","452","456 vol.2","Red tides on the west Florida shelf have significant economic and public health effects. Tracking the phytoplankton bloom, known as red tide, is important to understanding the phenomena. In this paper, a knowledge-based approach to automatic classification of Coastal Zone Color Scanner satellite images is developed. The Coastal Zone Color Scanner or CZCS images are initially segmented by the unsupervised mr-FCM algorithm then an expert system utilizes rules, and an iterative clustering process, to recognize case I (deep) water, case II (shallow) water and red tide by searching for expected features. The results show that this system is effective in recognizing images with red tide and segmenting the red tide","1051-4651;10514651","POD:0-8186-7282-X","10.1109/ICPR.1996.546866","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=546866","","Clustering algorithms;Color;Image recognition;Image segmentation;Iterative algorithms;Monitoring;Public healthcare;Satellites;Sea measurements;Tides","computerised monitoring;environmental science computing;expert systems;geophysics computing;image classification;image colour analysis;image segmentation;oceanography;tides;unsupervised learning","CZCS images;Coastal Zone Color Scanner satellite images;deep water;economic effects;expert system;image recognition;image segmentation;iterative clustering process;knowledge-based image classification;phytoplankton bloom tracking;public health effects;red tide monitoring;rules;shallow water;unsupervised mr-FCM algorithm;west Florida shelf","","3","","12","","","","25-29 Aug 1996","25 Aug 1996-29 Aug 1996","IEEE","IEEE Conference Publications"
"Reports on CBMI 16 and ICME 16","B. Ionescu; H. Müller; Y. Kompatsiaris; G. Gravier; A. Vetro","University Politehnica of Bucharest","IEEE MultiMedia","20161114","2016","23","4","88","93","This issue features not just one but two conference reports. The first covers the 14th International Workshop on Content-Based Multimedia Indexing (CBMI 16), while the second covers the 2016 IEEE International Conference on Multimedia and Expo (ICME 2016). For both, find out what hot topics and key themes were discussed, which submissions earned the Best Paper awards, and more.","1070-986X;1070986X","","10.1109/MMUL.2016.56","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7742776","CBMI;ICME;big data;content-based processing;deep learning;e-learning;graphics;healthcare;multimedia;multimedia indexing;multimedia retrieval;virtualization;visualization","","","","","","","","","","","Oct.-Dec. 2016","","IEEE","IEEE Journals & Magazines"
